Path	Replication	ModificationTime	AccessTime	PreferredBlockSize	BlocksCount	FileSize	NSQUOTA	DSQUOTA	Permission	UserName	GroupName
/files/file209	3	2023-11-29 21:01	2023-11-29 21:01	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file210	3	2023-11-29 21:01	2023-11-29 21:01	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file211	3	2023-11-29 21:01	2023-11-29 21:01	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file212	3	2023-11-29 21:01	2023-11-29 21:01	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file213	3	2023-11-29 21:01	2023-11-29 21:01	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file214	3	2023-11-29 21:01	2023-11-29 21:01	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file215	3	2023-11-29 21:01	2023-11-29 21:01	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file216	3	2023-11-29 21:01	2023-11-29 21:01	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file217	3	2023-11-29 21:01	2023-11-29 21:01	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file218	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file219	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file220	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file221	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file222	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file223	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file224	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file225	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file226	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file227	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file228	3	2023-11-29 21:02	2023-11-29 21:02	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file229	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file230	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file231	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file232	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file233	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file234	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file235	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file236	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file237	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file238	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file239	3	2023-11-29 21:03	2023-11-29 21:03	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file240	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file241	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file242	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file243	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file244	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file245	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file246	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file247	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file248	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file249	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file250	3	2023-11-29 21:04	2023-11-29 21:04	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file251	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file252	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file253	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file254	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file255	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file256	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file257	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file258	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file259	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file260	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file261	3	2023-11-29 21:05	2023-11-29 21:05	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file262	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file263	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file264	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file265	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file266	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file267	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file268	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file269	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file270	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file271	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file272	3	2023-11-29 21:06	2023-11-29 21:06	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file273	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file274	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file275	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file276	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file277	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file278	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file279	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file280	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file281	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file282	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file283	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file284	3	2023-11-29 21:07	2023-11-29 21:07	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file285	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file286	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file287	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file288	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file289	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file290	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file291	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file292	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file293	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file294	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file295	3	2023-11-29 21:08	2023-11-29 21:08	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file296	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file297	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file298	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file299	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file300	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file301	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file302	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file303	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file304	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file305	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file306	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file307	3	2023-11-29 21:09	2023-11-29 21:09	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file308	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file309	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file310	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file311	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file312	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file313	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file314	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file315	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file316	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file317	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file318	3	2023-11-29 21:10	2023-11-29 21:10	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file319	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file320	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file321	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file322	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file323	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file324	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file325	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file326	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file327	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file328	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file329	3	2023-11-29 21:11	2023-11-29 21:11	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file330	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file331	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file332	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file333	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file334	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file335	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file336	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file337	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file338	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file339	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file340	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file341	3	2023-11-29 21:12	2023-11-29 21:12	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file342	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file343	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file344	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file345	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file346	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file347	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file348	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file349	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file350	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file351	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file352	3	2023-11-29 21:13	2023-11-29 21:13	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file353	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file354	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file355	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file356	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file357	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file358	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file359	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file360	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file361	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file362	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file363	3	2023-11-29 21:14	2023-11-29 21:14	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file364	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file365	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file366	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file367	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file368	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file369	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file370	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file371	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file372	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file373	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file374	3	2023-11-29 21:15	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file375	3	2023-11-29 21:16	2023-11-29 21:15	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file376	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file377	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file378	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file379	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file380	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file381	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file382	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file383	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file384	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file385	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file386	3	2023-11-29 21:16	2023-11-29 21:16	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file387	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file388	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file389	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file390	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file391	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file392	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file393	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file394	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file395	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file396	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file397	3	2023-11-29 21:17	2023-11-29 21:17	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file398	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file399	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file400	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file401	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file402	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file403	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file404	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file405	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file406	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file407	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file408	3	2023-11-29 21:18	2023-11-29 21:18	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file409	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file410	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file411	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file412	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file413	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file414	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file415	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file416	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file417	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file418	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file419	3	2023-11-29 21:19	2023-11-29 21:19	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file420	3	2023-11-29 21:20	2023-11-29 21:20	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file421	3	2023-11-29 21:20	2023-11-29 21:20	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file422	3	2023-11-29 21:20	2023-11-29 21:20	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file423	3	2023-11-29 21:20	2023-11-29 21:20	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file424	3	2023-11-29 21:20	2023-11-29 21:20	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file425	3	2023-11-29 21:20	2023-11-29 21:20	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file426	3	2023-11-29 21:20	2023-11-29 21:20	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file427	3	2023-11-29 21:20	2023-11-29 21:20	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file428	3	2023-11-29 21:20	2023-11-29 21:20	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/files/file429	3	2023-11-29 21:20	2023-11-29 21:20	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
